 l_partkey |  part_value  
     49064 |  102612.8474
     92147 |  102590.9484
     65913 |  102550.9078
    124269 |  102529.6528
     83377 |  102517.4832
     37601 |  102486.1460
    160233 |  102462.6129
    106013 |  102451.2654
    192104 |  102445.9650
    155074 |  102417.9397
     19209 |  102395.4320
    118043 |  102390.3600
    180404 |  102379.0680
      5713 |  102351.0333
    181303 |  102313.6130
      3925 |  102291.4956
    176835 |  102282.9050
     32180 |  102264.9510
    140067 |  102225.9204
    153554 |  102224.1045
    149373 |  102211.5082
     46309 |  102193.9730
    138945 |  102192.7494
     57540 |  102192.1296
     27782 |  102142.2572
    107082 |  102079.4684
    119611 |  102043.5738
     32223 |  102029.0304
     13006 |  102027.3800
    149600 |  101994.7680
     81421 |  101983.9824
     96127 |  101979.2960
    106076 |  101941.8147
     22225 |  101930.4970
    131598 |  101914.5586
      1111 |  101909.3559
     62536 |  101870.0694
    110023 |  101855.7720
    176322 |  101853.6288
     71710 |  101793.9063
    115073 |  101788.9485
    137165 |  101786.8872
     85203 |  101769.3300
     11491 |  101764.6744
    122038 |  101762.8800
     82606 |  101749.8300
     24188 |  101731.1046
     20404 |  101687.4320
     67124 |  101681.4728
     47632 |  101680.7831
     13089 |  101620.9328
    115366 |  101612.8416
     87462 |  101578.1568
     23298 |  101525.8377
     48369 |  101502.5880
     82557 |  101471.7405
     39864 |  101467.1250
    178525 |  101438.6752
    118178 |  101435.2160
     13088 |  101309.2960
     71192 |  101290.5852
     13125 |  101268.6060
     75264 |  101197.9716
    106219 |  101190.0939
    122670 |  101187.8126
     26873 |  101152.6940
     63988 |  101151.6036
    188507 |  101090.8800
     61470 |  101090.4114
    161470 |  101061.7053
    153532 |  100982.4057
     28256 |  100980.9975
    117295 |  100967.5926
    139070 |  100892.0979
    192093 |  100874.8608
    143800 |  100837.4220
     25265 |  100826.9246
    179648 |  100825.0704
     45274 |  100821.4363
     44324 |  100806.0736
     37360 |  100752.9776
    118436 |  100675.6446
     91228 |  100658.8032
    184297 |  100640.7894
    148357 |  100580.8995
     43459 |  100527.6160
     44108 |  100507.1130
    176268 |  100496.8776
     74098 |  100401.2285
    118909 |  100385.7530
    181412 |  100282.4815
     72221 |  100278.2088
     49443 |  100269.6044
      8096 |  100258.3865
    100628 |  100176.4162
    184540 |  100120.4002
    128992 |  100119.8446
     24133 |  100110.2110
     57628 |  100068.4782
    119591 |  100065.9567
    119078 |  100063.7547
    171542 |  100039.4800
    198558 |   99939.6615
    198180 |   99928.1124
    101419 |   99869.0271
     23004 |   99865.7100
     55590 |   99860.5699
     92559 |   99826.7270
     10022 |   99791.3814
     34283 |   99768.2688
    150463 |   99721.8794
      9411 |   99717.3632
    104096 |   99657.1531
     20077 |   99657.1465
    185652 |   99636.8510
    151586 |   99597.6156
    176099 |   99518.3721
    149148 |   99518.2482
     96700 |   99511.4550
     41701 |   99481.9120
     26561 |   99443.3860
     69280 |   99430.1952
     38384 |   99429.7522
    164174 |   99425.0510
    188296 |   99378.1791
    129382 |   99375.2658
    197837 |   99372.8688
     61207 |   99285.3180
     29289 |   99241.0888
     29258 |   99230.3550
    178079 |   99172.4697
     66768 |   99158.8816
    177082 |   99020.2044
     63206 |   99019.5480
     15127 |   99011.8212
    130073 |   99011.5632
     93076 |   98995.8820
    194127 |   98983.9872
     70716 |   98942.4086
    152574 |   98927.9874
    171172 |   98919.0369
     53000 |   98873.7500
    108449 |   98872.7296
     65106 |   98851.8190
     19131 |   98848.7369
    178271 |   98847.5202
    114102 |   98841.8160
     68119 |   98774.8146
     51126 |   98685.7344
     17163 |   98672.6160
    111510 |   98624.2782
     35145 |   98616.7820
    153701 |   98614.1400
    118482 |   98596.5408
    102317 |   98592.0363
     39454 |   98586.5875
    184021 |   98556.7338
     35227 |   98544.6338
     84060 |   98538.3828
    191060 |   98530.7360
     66368 |   98502.4552
    102523 |   98472.3160
     41119 |   98399.4102
    168181 |   98360.4332
     61488 |   98347.2180
     24707 |   98342.5590
    172116 |   98327.9836
    162011 |   98298.4461
     34139 |   98191.3950
     25017 |   98100.9214
     65589 |   98093.9980
     25751 |   98056.3400
     20097 |   98037.3051
    113110 |   98036.2719
     40097 |   97963.5214
    126283 |   97960.3296
     50741 |   97951.7460
    160211 |   97921.3063
     81434 |   97862.8302
     36071 |   97836.8505
    170898 |   97834.1441
     72033 |   97789.4190
    146027 |   97741.3918
     98731 |   97729.7450
     99342 |   97716.6190
     11492 |   97710.9738
     26726 |   97626.1704
    175052 |   97568.7185
    188060 |   97562.1388
    119518 |   97555.0095
      7040 |   97554.5904
     31768 |   97481.2360
     64251 |   97475.2025
    146460 |   97467.9620
     26499 |   97460.7513
    195109 |   97387.6080
    107103 |   97333.5680
    172099 |   97294.1572
     69612 |   97269.0150
    114658 |   97264.5975
     84016 |   97260.9726
      3957 |   97234.6375
     52235 |   97234.1370
     19031 |   97188.0690
    198032 |   97182.5800
     48218 |   97168.6172
     37385 |   97168.4824
     97013 |   97102.3614
     88425 |   97101.9540
    107315 |   97070.7771
     12109 |   97065.7660
      3387 |   97062.3836
    110616 |   97043.5526
     96074 |   97033.9476
     61456 |   96981.9290
     44922 |   96949.1556
     76512 |   96946.6563
     20603 |   96885.7240
    165112 |   96864.3819
    160155 |   96859.6065
    171356 |   96831.4240
    183071 |   96826.4730
    191309 |   96760.7300
     24102 |   96730.4470
    176103 |   96721.5730
      7177 |   96707.9640
     32927 |   96660.0424
    141543 |   96656.9400
       265 |   96623.3592
    125591 |   96607.4184
    176071 |   96548.8819
     37142 |   96485.9074
     83899 |   96460.4547
     47413 |   96439.4649
    133705 |   96428.3020
     52224 |   96426.5156
    162559 |   96417.3630
      1984 |   96411.2976
    118057 |   96388.9830
    175491 |   96354.7999
     58236 |   96338.5341
     18070 |   96297.3022
     72187 |   96281.4908
       227 |   96253.3158
    156125 |   96225.8464
     38066 |   96198.9886
     34463 |   96159.2226
    145730 |   96120.2649
     17544 |   96067.0242
    143915 |   96064.9464
    119044 |   96056.2944
    159298 |   96014.6946
    196136 |   95970.6057
     37031 |   95951.1336
    198974 |   95916.3219
    179269 |   95915.2164
    186624 |   95897.3572
     48368 |   95896.8260
    159213 |   95886.4677
     74896 |   95826.9858
    130417 |   95818.5420
     66065 |   95702.9892
     43572 |   95677.9341
     42341 |   95660.1636
    194008 |   95653.6000
     57289 |   95614.6016
     44205 |   95601.9480
    169630 |   95587.1912
      9325 |   95561.0544
    108221 |   95448.9330
     29523 |   95430.5640
    124723 |   95285.6944
    127595 |   95278.4848
    197109 |   95245.7170
     37151 |   95234.8880
    169226 |   95224.5744
    113637 |   95175.3258
     76182 |   95167.6506
     22025 |   95166.0398
     31358 |   95115.3495
    103521 |   95099.5576
    139191 |   95069.0832
     43029 |   95053.8358
     34203 |   95047.1760
    187132 |   95031.1835
    168207 |   95002.4000
    102608 |   94944.8700
     54006 |   94934.4000
     32341 |   94902.0302
      8434 |   94882.9524
     85351 |   94840.7595
     87927 |   94826.8384
    175314 |   94820.4075
    146983 |   94800.0660
    182597 |   94779.2637
    108198 |   94758.2864
    136059 |   94743.7260
    156216 |   94639.7019
     19408 |   94617.0720
    149278 |   94607.8056
     11486 |   94567.4716
    111420 |   94559.6052
     43273 |   94540.6671
    129609 |   94448.9040
    177983 |   94392.8840
    135224 |   94365.9468
    155097 |   94344.6501
    158180 |   94287.4070
     87350 |   94243.0545
     29251 |   94183.9500
    106043 |   94130.3592
    152735 |   94123.9845
     12421 |   94112.7836
      5015 |   94089.4227
    187229 |   94083.4056
    137129 |   94059.2392
     12132 |   94044.7891
     88971 |   94039.3606
    109095 |   93958.0590
     55123 |   93947.3768
     47314 |   93879.3033
    105417 |   93879.0600
    119905 |   93819.6260
    156127 |   93797.7536
     41395 |   93787.8502
     76451 |   93754.9160
    189218 |   93753.1012
     66669 |   93739.6746
    143183 |   93729.1992
    151239 |   93722.3072
    172656 |   93710.1165
     12381 |   93627.7782
    144044 |   93604.0812
     16446 |   93599.6280
     46323 |   93586.9636
     13062 |   93586.2588
     26408 |   93568.1280
     60071 |   93559.2918
     73717 |   93546.9843
     82106 |   93500.4330
    190186 |   93467.4232
    141381 |   93350.7994
     61433 |   93315.2556
    145141 |   93313.6338
    177622 |   93309.1380
     93338 |   93299.6064
     87347 |   93297.0528
      1781 |   93276.4954
     57455 |   93264.0735
      8206 |   93258.5400
    113032 |   93258.4772
     98026 |   93257.5014
    156103 |   93226.4130
      4021 |   93223.5156
    172270 |   93220.6515
    130842 |   93173.7900
     53672 |   93167.1477
     48354 |   93118.0250
      2040 |   93092.3928
    187066 |   93075.0032
    111741 |   93070.4940
     22852 |   93055.3855
    121159 |   93054.8275
     30020 |   93054.4590
     28566 |   93036.3600
      8273 |   93013.1998
    173085 |   93005.4048
      8127 |   92974.4784
     58498 |   92924.0620
    144210 |   92911.8768
    159064 |   92877.0620
     14654 |   92864.0800
     98200 |   92860.5000
     31570 |   92797.0260
    138796 |   92766.9824
     89566 |   92758.0428
     73103 |   92727.5370
    155542 |   92593.4184
    156276 |   92552.7969
    168178 |   92540.5842
    187270 |   92511.5232
      5083 |   92504.0496
    157048 |   92491.8480
     30193 |   92472.2327
     67452 |   92462.9730
    161392 |   92450.1379
     17555 |   92417.2380
     70602 |   92405.9760
     61375 |   92369.8944
     87318 |   92363.7356
      3096 |   92345.8887
     16209 |   92345.1640
     81035 |   92336.8064
    113994 |   92327.3802
     42365 |   92325.7632
    186116 |   92285.9847
     65042 |   92244.8640
    195364 |   92202.3648
     64120 |   92193.5648
    100045 |   92182.9784
     58570 |   92172.7710
     75002 |   92170.1800
     58119 |   92114.4472
      5054 |   92040.0285
    100384 |   91908.9882
     56481 |   91883.7216
      3576 |   91866.5013
     13298 |   91791.5562
    179086 |   91680.1452
     12191 |   91630.9614
     10428 |   91534.5438
     66110 |   91512.3944
     29228 |   91397.2356
        63 |   91355.8716
     84272 |   91330.8290
     83138 |   91304.8272
    194229 |   91275.7156
    189424 |   91274.3602
    197134 |   91263.6669
     93849 |   91220.5800
     59016 |   91202.4354
     75549 |   91197.9828
    184173 |   91169.9684
    103596 |   91080.6546
    169460 |   91064.0484
    129109 |   91002.4760
      2703 |   90978.9620
    146429 |   90915.3804
    143623 |   90914.1210
    189087 |   90910.9840
     18921 |   90910.4472
     41003 |   90907.2000
    149116 |   90878.5800
    142108 |   90857.9000
    194107 |   90791.1490
    187383 |   90781.2612
      1711 |   90763.3188
    130596 |   90617.3289
    115742 |   90558.7648
     50354 |   90534.9335
    164293 |   90517.6701
    178474 |   90509.0010
     17100 |   90481.2160
     83000 |   90475.3200
     21415 |   90461.5929
      1141 |   90447.3306
     95068 |   90423.8836
    192055 |   90399.0105
    161491 |   90370.4429
     12414 |   90355.0492
    137235 |   90353.7746
    118323 |   90337.9020
    166025 |   90336.4560
     33031 |   90319.9707
     19656 |   90300.5015
      4375 |   90272.3472
     66806 |   90235.5200
    154093 |   90230.0994
     22018 |   90222.1598
     22148 |   90202.1006
    145253 |   90176.4450
     57915 |   90124.4292
     62901 |   90100.9260
     27921 |   90097.8716
     69128 |   90084.5232
     73406 |   89992.0560
     54090 |   89969.2353
     43149 |   89883.1220
    125081 |   89857.9392
     58115 |   89851.5003
     16479 |   89840.3586
    108055 |   89806.4640
     43106 |   89760.9960
     58338 |   89706.0360
     23090 |   89688.8577
    132172 |   89674.5399
     44810 |   89670.7910
    159603 |   89630.7660
    132943 |   89628.6384
     77324 |   89608.8952
    174051 |   89576.4810
    128332 |   89509.7140
    180267 |   89498.4818
     12171 |   89459.0103
     56410 |   89431.5345
    175014 |   89396.8309
     86103 |   89393.3280
     59331 |   89303.7393
    126074 |   89248.6791
     26324 |   89247.8416
     85259 |   89212.7250
    103344 |   89193.9080
     21128 |   89143.7264
    180420 |   89139.9522
    121141 |   89101.2738
     46348 |   89076.4788
    196545 |   89069.9604
    170677 |   89061.2632
     51309 |   89027.5920
      2464 |   88983.8752
     21170 |   88952.1784
    106450 |   88916.2725
    146113 |   88787.8260
     18376 |   88651.4013
     68157 |   88616.8140
    146037 |   88581.0237
     27142 |   88567.5576
    115074 |   88541.3910
     64841 |   88504.2184
     67545 |   88468.4646
     12345 |   88466.4424
     53273 |   88463.1178
     57899 |   88462.2396
    165249 |   88448.3520
     61804 |   88413.6060
     36420 |   88411.4556
     71036 |   88407.1637
    178860 |   88334.4616
    155095 |   88257.9066
     24205 |   88201.8120
     57005 |   88196.1600
    176014 |   88138.2086
    180016 |   87867.1217
    176911 |   87865.6220
     94158 |   87816.8730
    122334 |   87795.2409
    103335 |   87767.6814
    122188 |   87750.1518
     13370 |   87744.0069
      1831 |   87733.1829
     90396 |   87716.8953
    163263 |   87679.0486
     31248 |   87664.7016
      2229 |   87658.2378
    107233 |   87585.0426
     74375 |   87574.1130
    129569 |   87537.1456
     84033 |   87495.0909
    164158 |   87493.7185
     36076 |   87463.0894
     31079 |   87411.4578
     82147 |   87395.4360
     65081 |   87389.5232
    160565 |   87373.8500
     92553 |   87369.9415
     68493 |   87324.0275
    119389 |   87305.4762
    197557 |   87294.0580
    199880 |   87273.1104
    182268 |   87267.3038
    145026 |   87266.7096
     31067 |   87260.3858
     91061 |   87215.7740
     75614 |   87206.0046
     43926 |   87175.6704
    145101 |   87115.0610
    151071 |   87095.0734
    158065 |   87037.1500
    192102 |   87014.0670
    143211 |   87004.5477
    177154 |   86993.0590
     18633 |   86953.3452
     33765 |   86942.5368
    176463 |   86933.3062
     91204 |   86914.9440
